#idx,nombre,dir,lat,lng,precio_rango,pts_comida,pts_servicio,pts_ambiente,cnt_reviews,cocina,img
921,Vertigo,Guemes 4400,-34.5828411,-58.421919,,,,,,Variada,Restaurante.jpg
922,Naomi,Serrano 1444,-34.5897535,-58.43177,,,,,,Variada,Restaurante.jpg
923,Hatrick Bar & Lounge,Honduras 5549,-34.5844925,-58.4358199,,,,,,Variada,Restaurante.jpg
924,Setas de Cardo,Humboldt 1855,-34.5837054,-58.4340782,,,,,,"Natural, Vegetariana",Restaurante.jpg
925,Rogelio Bistro-Bar,Gascón 1460,-34.5933031,-58.4227816,,,,,,Variada,Restaurante.jpg
926,Compañia de Chocolates,Beruti 4634,-34.5774795,-58.4246884,,,,,,Variada,Restaurante.jpg
927,Nix Bistró,Bonpland 1515,-34.584829,-58.4390188,,,,,,De Autor,Restaurante.jpg
928,Gelateria Cibiana,República Árabe Siria 3045,-34.580442,-58.4133478,,,,,,Variada,Restaurante.jpg
929,Ludovico,Gorriti 4098,-34.5953017,-58.4229568,,,,,,De Autor,Restaurante.jpg
930,El zaguan,Av. Dorrego 2212,-34.5775216,-58.4386461,,,,,,Mediterránea,Restaurante.jpg
931,Viveverde,Mansilla 3500,-34.5917346,-58.4137421,,,,,,Natural,Restaurante.jpg
932,Hilda bistró,Sinclair 3136,-34.5736579,-58.4227863,,,,,,Casera,photo_13662_1.jpg-fdd6a265-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
933,Mudra,Av. Córdoba 4041,-34.5974304,-58.4239452,,,,,,Casera,Restaurante.jpg
934,Violeta pastelería,Bulnes 2552,-34.5825821,-58.4069135,,,,,,Deli,Restaurante.jpg
935,Piacere,Billinghurst 2178,-34.586533,-58.4068108,,,,,,"Italiana, Pizza",Restaurante.jpg
936,Farfolla crepes & arepas,Malabia 1885,-34.589001,-58.424365,,,,,,"Latinoamericana, Porteña",Restaurante.jpg
937,La tolva,Güemes 3199,-34.5912173,-58.4098615,,,,,,Porteña,Restaurante.jpg
938,Laguna negra,Cabello 3181,-34.582062,-58.4064244,,,,,,Porteña,Restaurante.jpg
939,PODESTA BAR,ARMENIA 1740,-34.5890986,-58.4268157,,,,,,"Norteamericana, Mexicana, Italiana",podesta-bar-htUwf-25e7cae0-72e0-4c15-925a-0c77ae225190
940,Casa Munay,Scalabrini Ortiz 2018,-34.5884539,-58.421264,,,,,,Vegetariana,casa-munay-DIXG8-e6bcf7d3-00a8-4f13-9bac-83ff6513ea21
941,ARTISAN,HONDURAS 3993,-34.5939417,-58.4194679,,,,,,Mediterránea,artisan-YlIws-1cacb9a0-76a1-48da-bd7c-35be5f3af0ba
942,LA MOLINA TRATTORIA,GORRITI 5806,-34.5833592,-58.4395052,,,,,,"Pescados Y Mariscos, Parrilla, Casera",la-molina-trattoria-fZHG5-49bdbda0-491d-451b-9455-67e449aed4b1
943,just beer,costa rica 4818,-34.5872916,-58.4284807,,,,,,Mexicana,just-beer-cJOuR-75185d6e-a9b5-4c14-83cb-82bff8e20667
944,Open 24hs,Serrano 1598,-34.5889226,-58.430347,,,,,,"Pizza, Internacional",open-24hs-Wcm3M-6c5e407a-e8c9-4322-9e9a-69cca7624f5e
945,Almacén de Pizzas,Malabia 1825,-34.5893639,-58.4246135,,,,,,"Italiana, Pizza",Restaurante.jpg
946,El Club de la Milanesa,Scalabrini Ortiz 3190,-34.579983,-58.4099009,,,,,,Argentina,Restaurante.jpg
947,PL Deli,Gorriti 6046,-34.581388,-58.441911,,,,,,Vegetariana,Restaurante.jpg
948,Presly Bar,Costa Rica 5545,-34.583067,-58.4341501,,,,,,"Norteamericana, Pizza",Restaurante.jpg
949,Chicken Bros,Thames 1795,-34.586812,-58.429148,,,,,,Norteamericana,chicken-bros-Ar1CI-5b42ce8c-25c8-4bd7-9c40-8cb792eb4fe3
950,Parque Bar Botánico,Thames 1472,-34.5888539,-58.4325812,,,,,,De Autor,Restaurante.jpg
951,Bretonia Soho,José Antonio Cabrera 4946,-34.5904539,-58.4319191,,,,,,De Autor,Restaurante.jpg
952,Lo de Cholo,Cabrera 5187,-34.5888269,-58.433678,,,,,,Pizza,Restaurante.jpg
953,Tesla,Gorriti 5801,-34.5831621,-58.4393181,,,,,,variada,tesla-yi14J-c41d5c96-1806-44cf-a833-183bd856f800
954,Mendieta,Arce 460,-34.5702326,-58.4320814,,,,,,Casera,Restaurante.jpg
955,Be Sushi,Las Heras 2902,-34.583613,-58.4021659,,,,,,Japonesa Sushi,Restaurante.jpg
956,The Lunch House,Fitz Roy 1970,-34.581931,-58.433899,,,,,,Japonesa Sushi,Restaurante.jpg
957,Black Hat Bistro,Gurruchaga 1335,-58.4320712,-34.5911846,,,,,,De Autor,Restaurante.jpg
958,Tipico Buenos Aires,Jose Antonio Cabrera 4223,-34.5954001,-58.4248769,,,,,,"Variada, Casera",Restaurante.jpg
959,Salta la Llama,Gurruchaga 1450,-34.590314,-58.430759,,,,,,Peruana,Restaurante.jpg
960,5090 Bistrot,Honduras 5090,-34.5881767,-58.4310728,,,,,,Variada,Restaurante.jpg
961,Punto Pizza,Paraguay 3779,-34.5905914,-58.4166157,,,,,,Pizza,Restaurante.jpg
962,Varela Varelita,Av. Raúl Scalabrini Ortiz 2102,-34.5876529,-58.420148,,,,,,Variada,Restaurante.jpg
963,Cafeto,Güemes 4299,-34.583331,-58.421231,,,,,,Variada,Restaurante.jpg
964,Don Nikola,"Moisés Lebensohn ",-34.664406,-58.379009,,,,,,Variada,Restaurante.jpg
965,Lautrec,Acuña de Figueroa 1100,-34.598118454781,-58.421833432203,,,,,,Variada,Restaurante.jpg
966,Grow,Niceto Vega 5642,-34.592269,-58.426927,,,,,,Variada,Restaurante.jpg
967,Confiteria ideal,Suipacha 380/84,-34.603783,-58.379442,,,,,,Variada,Restaurante.jpg
968,Morato,Guatemala 4602,-34.587014,-58.423621,,,,,,Variada,Restaurante.jpg
969,El bar de pepe,"PRUEBA ",0,0,,,,,,Variada,Restaurante.jpg
970,Café monet,Quintana 400,-38.0265113,-57.5376986,,,,,,Variada,Restaurante.jpg
971,New port,Junin 1715,-34.5891025,-58.3928132,,,,,,Variada,Restaurante.jpg
972,Henri,Borges 2095,-34.5856026,-58.4253961,,,,,,Variada,Restaurante.jpg
973,R9 Road Café,Colectora Este 2485,-34.3805884,-58.7504236,,,,,,Variada,Restaurante.jpg
974,Azucar,Córdoba Av. 4175,-34.596635,-58.4258732,,,,,,Variada,Restaurante.jpg
975,Adann,José Hernandez 2345,-34.5653908,-58.4527414,,,,,,Variada,Restaurante.jpg
976,Lux,Fitz Roy 1941,-34.5822926,-58.4341508,,,,,,Variada,Restaurante.jpg
977,Piacere,San Martin 679,0,0,,,,,,Variada,Restaurante.jpg
978,Carla Pervanas,Humboldt 1981,-34.5826848,-58.4327643,,,,,,Internacional,Restaurante.jpg
979,Brooklyn Bar,Costa Rica 4588,-34.5889131,-58.4260504,,,,,,Internacional,Restaurante.jpg
980,Freddo,Av. Luis María Campos 901,-34.5683266,-58.4373829,,,,,,Porteña,Restaurante.jpg
981,Freddo,Av. Santa Fe 3856,-34.584023,-58.417842,,,,,,Porteña,Restaurante.jpg
982,Más54.Bar,Av. Luis María Campos 405,-34.572627,-58.4334922,,,,,,De Autor,mas54bar-o80yf-217dfa50-ca81-e0e9-4672-57587812eecc
983,Sanusa,Martínez Rosas 1065,-34.5991264,-58.4492194,,,,,,Autóctona,Restaurante.jpg
984,Capitán Burger,Nicaragua 5701,-34.580735,-58.434471,,,,,,Variada,capitan-burger-9sa8h-da2c1f8b-a6c8-b8f0-ac93-565f19eb9afc
985,Café Antillano Cachao,Honduras 5640,-34.5838659,-58.4367056,,,,,,Latinoamericana,Restaurante.jpg
986,La sala,S. M. Spiro 1051,-34.7420198,-58.5698098,,,,,,Variada,Restaurante.jpg
987,Circa,Mitre 1101,-34.7977617,-58.3923807,,,,,,Variada,Restaurante.jpg
988,Dragón,Av. H. Yrigoyen 13200,-34.8086594,-58.4019658,,,,,,Variada,Restaurante.jpg
989,Lobby,Leandro Rosales 1568,-34.798987,-58.386192,,,,,,Variada,Restaurante.jpg
990,Mana bar,Av. Espora 885,-34.8001463,-58.3887775,,,,,,Variada,Restaurante.jpg
991,Cluster pub,Av Hipolito Yrigoyen 14748,-34.8254603,-58.3971679,,,,,,Variada,Restaurante.jpg
992,La nueva reserva,Av. Hipólito Yrigoyen 17383,-34.8526691,-58.3952636,,,,,,Variada,Restaurante.jpg
993,Benazzi,Cnel. Dorrego 128,-34.5971512,-58.4545513,,,,,,Variada,Restaurante.jpg
994,El carguero club de bar,Roca 1191,-38.0193805,-57.5430079,,,,,,Variada,Restaurante.jpg
995,Lucinda,México 3552,-34.619781,-58.415931,,,,,,Variada,Restaurante.jpg
996,Rocket Bar & Music,Rodriguez Peña 1027,-34.596847,-58.391838,,,,,,Variada,Restaurante.jpg
997,Chupitos,Bonpland 1670,-34.583595,-58.437636,,,,,,Variada,Restaurante.jpg
998,Mercado del Bajo,Juan Bautista de Lasalle 437,-34.4661299,-58.5079618,,,,,,Variada,Restaurante.jpg
999,Mamita bar,Av Alvarez Thomas 487,-34.580909,-58.449902,,,,,,Variada,Restaurante.jpg
1000,Tienda de Café,Av. Raúl Scalabrini Ortiz 2798,-34.5834943,-58.413385,,,,,,Porteña,Restaurante.jpg
1001,El punto bar,Directorio Av 702,-34.6285188,-58.4371631,,,,,,Variada,Restaurante.jpg
1002,5033,Balcarce 749,-34.6166365,-58.3702979,,,,,,Variada,Restaurante.jpg
1003,Mythos,Niceto Vega 5662,-34.5862895,-58.4399881,,,,,,Variada,Restaurante.jpg
1004,Yuppies,Videla 338,-34.7918741,-58.2482341,,,,,,Variada,Restaurante.jpg
1005,El galpón resto bar,Libertador Av. 17154,-34.5360106,-58.4667339,,,,,,Variada,Restaurante.jpg
1006,Arevalo al fondo,Arévalo 3031,-34.5710179,-58.4302606,,,,,,Variada,Restaurante.jpg
1007,Brandy Lounge,Roque Sáenz Peña 1156,-34.5079009,-58.4882113,,,,,,Variada,Restaurante.jpg
1008,Influencia,Leandro N. Alem 267,-34.640641,-58.568398,,,,,,Variada,Restaurante.jpg
1009,Galería el patio del liceo,Santa Fe Av. 2729,-34.5931244,-58.4053825,,,,,,Variada,Restaurante.jpg
1010,Especial video,Córdoba Av. 4391,-34.5955621,-58.4279615,,,,,,Variada,Restaurante.jpg
1011,Groove,Santa Fe Av. 4389,-34.5797056,-58.4232665,,,,,,Variada,Restaurante.jpg
1012,La barceloneta,Bolívar 591,-34.6147966,-58.3732226,,,,,,Variada,Restaurante.jpg
1013,Edelweiss,De Mayo Av. 101,-34.641735,-58.565501,,,,,,Variada,Restaurante.jpg
1014,Maceo,Aipurua 2936,-34.5747342,-58.4980188,,,,,,Variada,Restaurante.jpg
1015,Brook,Juan B. Justo Av. 1574,-34.5858821,-58.4354493,,,,,,Variada,Restaurante.jpg
1016,Club 74,Figueroa Alcorta Av. 7474,-34.5469327,-58.4478411,,,,,,Variada,Restaurante.jpg
1017,Caroline,Pres. Juan Domingo Perón Av. 177,-34.6382836,-58.5673862,,,,,,Variada,Restaurante.jpg
1018,Nitro,Pres. Juan Domingo Perón Av. 141,-34.6382702,-58.567084,,,,,,Variada,Restaurante.jpg
1019,Brako,Leandro N. Alem 283,-34.640684,-58.5669579,,,,,,Variada,Restaurante.jpg
1020,Bar rock encuentro,Brig. Gral. Juan Manuel de Rosas 41,-34.6037232,-58.3815931,,,,,,Variada,Restaurante.jpg
1021,Amelia´s,Córdoba Av. 2550,-34.5987996,-58.40307,,,,,,Variada,Restaurante.jpg
1022,A lo de gero,Pres. Juan Domingo Perón Av. 451,-34.6383774,-58.5717625,,,,,,Variada,Restaurante.jpg
1023,Dollar train,Av. Rivadavia 14727,-34.6006393,-58.370533,,,,,,Variada,Restaurante.jpg
1024,Bar la barra (Hotel Boca),Tacuarí 243,-34.6111118,-58.3791001,,,,,,Variada,Restaurante.jpg
1025,En Borges Beach,Borges 1637,-34.5886142,-58.4298114,,,,,,Variada,Restaurante.jpg
1026,Geek,Garibaldi 287,-34.7229323,-58.2544974,,,,,,Variada,Restaurante.jpg
1027,El trébol,Av. Bartolome Mitre 945,-34.6562283,-58.7645833,,,,,,Variada,Restaurante.jpg
1028,El trébol,"Ruta 8 y 197 ",-34.4454365,-58.7636357,,,,,,Variada,Restaurante.jpg
1029,Thaler,Machado 970,-34.64639,-58.622156,,,,,,Variada,Restaurante.jpg
1030,El trébol,Tucumán 50,-36.8541489,-58.2117292,,,,,,Variada,Restaurante.jpg
1031,Tear,Báez 340,-34.5718179,-58.4315858,,,,,,Variada,Restaurante.jpg
1032,L'Arc,Niceto Vega 5450,-34.5874755,-58.4383124,,,,,,Variada,Restaurante.jpg
1033,Vera Wines,Av. de Mayo 769,-34.5971553,-58.3888017,,,,,,Variada,Restaurante.jpg
1034,Ludovico,"Lacroze ",-34.6359825,-58.5831986,,,,,,Variada,Restaurante.jpg
1035,Babel,Salta 168,-34.6105372,-58.3833556,,,,,,Variada,Restaurante.jpg
1036,Paradigma,Armenia 1414,-34.591219281363,-58.430095833249,,,,,,"Española, De Autor",photo_1868_1.jpg-fdcfc40a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1037,Oveja descarriada,Araoz 1047,-34.595328,-58.4298899,,,,,,Porteña,Restaurante.jpg
1038,Espacio renata,Malabia 1835,-34.589190751528,-58.424763988515,,,,,,Internacional,Restaurante.jpg
1039,Mundaka,Fitz Roy 1901,-34.582602674928,-58.434609989377,,,,,,Española,Restaurante.jpg
1040,Popea,Soler 1795,-34.587452,-58.424282,,,,,,Arabe,Restaurante.jpg
1041,Nuevo guise,Guise 1902,-34.590949438558,-58.413130257246,,,,,,"Casera, Española",photo_2177_1.jpg-fdd03a32-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1042,Yeye's,Córdoba Av. 4901,-34.591967783768,-58.433416318847,,,,,,Porteña,Restaurante.jpg
1043,Lo de Uriarte,Uriarte 1181,-34.590255751958,-58.436295085773,,,,,,Porteña,photo_2349_1.jpg-fdd087c2-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1044,La pizza de Noe,Córdoba Av. 5087,-34.590813577092,-58.435157138535,,,,,,Pizza,Restaurante.jpg
1045,Villa malcolm,Av. Córdoba 5064,-34.590959191923,-58.434936986519,,,,,,"Española, Italiana",photo_2367_1.jpg-fdd087d6-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1046,Ocho y medio,"El Salvador ",-34.581665,-58.43747,,,,,,Internacional,Restaurante.jpg
1047,Zapi,Corrientes Av. 4598,-34.590618,-58.448746,,,,,,Pizza,photo_7768_1.jpg-fdd4f4eb-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1048,Peli Bar,Mario Bravo 1286,-34.59473,-58.414705,,,,,,Porteña,photo_7640_1.jpg-fdd4f47e-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1049,Ricordi,Billinghurst 1567,-34.592468,-58.411769,,,,,,Variada,photo_7641_1.jpg-fdd4f482-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1050,Give resto - bar,Fitz Roy 1730,-34.583918,-58.436043,,,,,,Variada,photo_7663_1.jpg-fdd4f48e-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1051,Mosaik bar para chicos,Cabello 3350,-34.581544,-58.408175,,,,,,Variada,Restaurante.jpg
1052,China deli,Jerónimo Salguero 3172,-34.575603,-58.40403,,,,,,China,Restaurante.jpg
1053,Kiuri suchi bar,"Thames 824 ",-34.593145,-58.439456,,,,,,Japonesa Sushi,Restaurante.jpg
1054,Corigliano,Guatemala 5687,-34.579613,-58.432844,,,,,,"Pizza, Porteña",Restaurante.jpg
1055,Nisshoku,Sinclair 3102,-34.57394,-58.422952,,,,,,"Peruana, Japonesa Sushi",Restaurante.jpg
1056,Famaez,Malabia 1720,-34.590009,-58.425875,,,,,,De Autor,Restaurante.jpg
1057,Born to be bar,José Antonio Cabrera 4667,-34.59242,-58.428786,,,,,,"Casera, Pizza",Restaurante.jpg
1058,1914 Restaurante,Honduras 4770,-34.590273,-58.427829,,,,,,"Casera, Parrilla",Restaurante.jpg
1059,Elargen,José Antonio Cabrera 5083,-34.589459,-58.43292,,,,,,"Porteña, De Autor",Restaurante.jpg
1060,Diks,Mario Bravo 1067,-34.597123,-58.415667,,,,,,Porteña,photo_6906_1.jpg-fdd4a6ca-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1061,Terra,Santa Fé Av. 2396,-34.594796,-58.401061,,,,,,Porteña,photo_6907_1.jpg-fdd4a6ce-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1062,Phlox,Soler 4489,-34.588328,-58.423111,,,,,,Variada,photo_6922_1.jpg-fdd4a6e1-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1063,Mistykall roots,José Antonio Cabrera 5100,-34.589378,-58.43309,,,,,,Porteña,Restaurante.jpg
1064,La cantinita,Armenia 1212,-34.592696,-58.432253,,,,,,Variada,Restaurante.jpg
1065,Look café,Av. Santa Fé 4085,-34.58192,-58.420608,,,,,,Variada,photo_8158_1.jpg-fdd51bc2-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1066,Peters hot dog,Honduras 4872,-34.58958,-58.428928,,,,,,Variada,photo_8166_1.jpg-fdd51bc6-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1067,Warm up resto bar,José Antonio Cabrera 3780,-34.596542,-58.419708,,,,,,Pizza,Restaurante.jpg
1068,Descanso,Acuña de Figueroa 1653,-34.5921297,-58.4206338,,,,,,Porteña,photo_6783_1.jpg-fdd47efc-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1069,Crash,Honduras 5490,-34.584981,-58.43524,,,,,,Porteña,Restaurante.jpg
1070,Yoco´s,Humboldt 1864,-34.58363,-58.434039,,,,,,De Autor,Restaurante.jpg
1071,Cultivarte,Honduras 4761,-34.5903,-58.427711,,,,,,"Casera, Deli",photo_9254_1.jpg-fdd542ed-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1072,Own lounge,Cabrera 5556,-34.586057,-58.437687,,,,,,Variada,Restaurante.jpg
1073,Froilan,Gorriti 4702,-34.591425,-58.428089,,,,,,Variada,Restaurante.jpg
1074,Malouva,Thames 2501,-34.5812085,-58.4217102,,,,,,Variada,photo_8716_1.jpg-fdd54262-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1075,Los perros románticos,Honduras 5392,-34.586069,-58.433912,,,,,,"Española, Porteña",photo_7847_1.jpg-fdd4f53a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1076,Re Juan,Godoy Cruz 1885,-34.586289,-58.431962,,,,,,Porteña,photo_7872_1.jpg-fdd4f54a-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1077,Pizzería danis,Paraguay 3960,-34.588904,-58.418783,,,,,,Pizza,Restaurante.jpg
1078,Aires del lago,Av. Figueroa Alcorta 5575,-34.560398,-58.425907,,,,,,"Parrilla, Casera",Restaurante.jpg
1079,Bitter,Uriarte 1657,-34.587101,-58.431508,,,,,,Porteña,photo_10182_1.jpg-fdd5909d-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1080,Ghi-da,Córdoba Av. 4999,-34.591441,-58.434337,,,,,,Variada,Restaurante.jpg
1081,La nueva Azzurra,Cabrera 5115,-34.5892489,-58.4332041,,,,,,Mediterránea,Restaurante.jpg
1082,La Fiaca,Fitz Roy 1663,-34.584453,-58.4366056,,,,,,Variada,Restaurante.jpg
1083,8 Milímetros,Gorriti 5535,-34.585284832332,-58.436555802744,,,,,,Mediterránea,photo_1609_1.jpg-fdcf75ba-f4e4-11e4-be7b-d3500e263ce1_s0.jpg
1084,La Godoy Cervecería,Godoy Cruz 1725,-34.5873727,-58.4336099,,,,,,"Argentina, Pizza",Restaurante.jpg
1085,Il ballo del mattone,Gorriti 5737,-34.5838259,-58.4386312,,,,,,Variada,Restaurante.jpg
1086,White (Hotel Madero),Rosario Vera Peñaloza 360,-34.6179524,-58.362298,,,,,,Variada,Restaurante.jpg
1087,HOBBS,AV. CORDOBA 3601,-34.5978003,-58.41729,,,,,,"Autóctona, Mediterránea, Pizza",Restaurante.jpg
1088,Jolie Bistro Moderno,Gorriti 5641,-34.5845629,-58.437502,,,,,,variada,Restaurante.jpg
1089,1516 Cervecería,Jose Antonio Cabrera 5225,-34.588483,-58.4342433,,,,,,variada,Restaurante.jpg
1090,Afrodita,Perú 425,-34.6129402,-58.3747203,,,,,,Variada,Restaurante.jpg
1091,Maja bar,Macías 589,-34.7971178,-58.391535,,,,,,Variada,Restaurante.jpg
1092,Destyno,Macías 627,-34.7975491,-58.3911971,,,,,,Variada,Restaurante.jpg
1093,La Tribu,Lambaré 873,-34.6046334,-58.4304737,,,,,,Variada,Restaurante.jpg
1094,Santana bar,Pres. Juan Domingo Perón Av. 414,-34.6383742,-58.5712919,,,,,,Variada,Restaurante.jpg
1095,Moon,Fitz Roy 1645,-34.5846132,-58.4367094,,,,,,Variada,moon-07doi-ca870620-19d2-4d30-f6fd-564f5faa843d
1096,Bar rock encuentro,Dr. Ignacio Arieta Av. 3686,0,0,,,,,,Variada,Restaurante.jpg
1097,Freddo,Av. Raúl Scalabrini Ortiz 3205,-34.579969,-58.409955,,,,,,Porteña,Restaurante.jpg
1098,La Dolfina Polo Bar,Av. Pres. Figueroa Alcorta 3301,-34.5777409,-58.4026238,,,,,,variada,Restaurante.jpg
1099,Led bar,Av. Monroe 3800,-34.5666646,-58.4733491,,,,,,Variada,Restaurante.jpg
1100,The Coffee Store,República Dominicana 3396,-34.5907201,-58.4140237,,,,,,Variada,Restaurante.jpg
1101,Cero cero siete,Pres. Juan Domingo Perón Av. 2754,-34.6382627,-58.5668509,,,,,,Variada,Restaurante.jpg
1102,KOI Dumplings,MINISTRO JUSTINIANO CARRANZA 1591,-34.5835649,-58.4393685,,,,,,Sudeste Asiático,koi-dumplings-kE5k2-2a668c1c-2432-4129-b94d-5f8908e20d3b
1103,Freddo Lafinur,Av. del Libertador 3164,-34.5761792,-58.4122715,,,,,,Porteña,Restaurante.jpg
1104,Cyrano,Pres. Juan Domingo Perón Av. 173,-34.6382788,-58.5672628,,,,,,Variada,Restaurante.jpg
1105,Libario Bar,Julián Alvarez 1315,-34.5941419,-58.4260512,,,,,,Variada,Restaurante.jpg
1106,Liv,Darwin 1550,-34.586793,-58.4357149,,,,,,Variada,Restaurante.jpg
1107,Nikkósushi,Av. Alvarez Thomas 2310,-34.577584,-58.473899,,,,,,Variada,Restaurante.jpg
1108,Dario Gualtieri Bistro,Armenia 1378,-34.591564,-58.430649,,,,,,De Autor,dario-gualtieri-bistro-28lTF-30830145-5e76-4af7-ad50-8ad20dd01a58
1109,Pacífica - Bar de mar,Thames 1402,-34.5893413,-58.4330892,,,,,,variada,Restaurante.jpg
1110,Distrito Federal,Honduras 5608,-34.5840619,-58.436516,,,,,,variada,Restaurante.jpg
1111,Mendieta restó bar,Echeverría 1050,-34.554666,-58.441906,,,,,,Variada,Restaurante.jpg
1112,I Love Arepa,El Salvador 4101,-34.5927503,-58.4208144,,,,,,Colombiana,i-love-arepa-g7hwr-5e49b680-a825-355f-40a0-56f047c24162
1113,NYX,Av. Hipólito Yrigoyen 16651,-34.8477435,-58.3988796,,,,,,Variada,Restaurante.jpg
1114,Chapa,Ruta 28 Km 7.5,-34.608788,-58.9516336,,,,,,Variada,Restaurante.jpg
1115,Afiches,Perón Av. 3000,-34.6423199,-58.4594195,,,,,,Variada,Restaurante.jpg
1116,Le Ble,Honduras 4109,-34.5940228,-58.4211652,,,,,,Francesa,Restaurante.jpg
1117,Peteco's,Av. Hipólito Yrigoyen 13233,-34.8090097,-58.4019016,,,,,,Variada,Restaurante.jpg
1118,T.ppan,Av. Santa Fe 2939,-34.591381,-58.407283,,,,,,Variada,Restaurante.jpg
1119,ANTICHE TENTAZIONI,HONDURAS 4770,-34.5903177,-58.4279263,,,,,,Italiana,antiche-tentazioni-VBuYC-aa70d4e8-000a-44e0-bc74-87900ad801d3
1120,Cervecería Falkner,Av. 44 2049,-34.9467354,-57.9947777,,,,,,Variada,Restaurante.jpg
1121,Insomnio,Pres. Juan Domingo Perón Av. 57,-34.6381393,-58.5656643,,,,,,Variada,Restaurante.jpg
1122,La Silla Electrica,Av. Santa Fe 2729,-34.5929824,-58.4053839,,,,,,variada,Restaurante.jpg
1123,In bar,Guatemala 4778,-34.5858147,-58.4252449,,,,,,Variada,Restaurante.jpg
1124,Reyes club,Pres. Juan Domingo Perón Av. 2233,-35.0056092,-58.4005027,,,,,,Variada,Restaurante.jpg
